household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
4504,<50K,2,False,False,,False
4505,75-100K,2,False,False,,False
4506,50-75K,1,False,False,,False
4507,100-125K,4,False,True,9.0,False
4508,<50K,4,False,False,,False
4509,75-100K,5,False,False,,False
4510,125K+,3,False,False,,False
4511,<50K,2,True,False,,False
4512,75-100K,1,False,True,2.0,False
4513,<50K,5,False,False,,False
4514,75-100K,2,False,False,,False
4515,75-100K,3,False,False,,False
4516,50-75K,3,False,False,,False
4517,75-100K,4,False,False,,False
4518,125K+,1,False,False,,False
4519,<50K,1,False,False,,False
4520,<50K,3,True,False,,False
4521,125K+,4,True,False,,False
4522,75-100K,3,False,True,6.0,False
4523,125K+,2,False,False,,False
4524,75-100K,2,False,False,,False
4525,100-125K,3,False,False,,False
4526,50-75K,3,False,False,,False
4527,100-125K,2,False,False,,False
4528,125K+,2,False,True,12.0,True
4529,75-100K,4,True,False,,False
4530,<50K,2,True,False,,False
4531,50-75K,4,False,False,,False
4532,<50K,1,True,False,,False
4533,50-75K,2,True,True,4.0,False
4534,50-75K,4,False,False,,False
4535,75-100K,1,True,True,12.0,False
4536,75-100K,2,False,False,,False
4537,50-75K,2,True,False,,False
4538,75-100K,3,False,False,,False
4539,<50K,2,False,False,,False
4540,<50K,1,False,False,,False
4541,<50K,4,False,False,,False
4542,75-100K,2,False,False,,False
4543,<50K,1,False,False,,False
4544,50-75K,1,True,False,,False
4545,50-75K,5,False,False,,False
4546,100-125K,1,False,True,10.0,False
4547,<50K,2,False,True,11.0,True
4548,75-100K,2,False,False,,False
4549,75-100K,4,True,False,,False
4550,100-125K,3,True,False,,False
4551,125K+,2,True,False,,False
4552,<50K,1,False,True,6.0,False
4553,<50K,4,False,False,,False
4554,125K+,2,False,False,,False
4555,50-75K,5,True,False,,False
4556,75-100K,2,True,False,,False
4557,75-100K,3,False,False,,False
4558,100-125K,1,False,False,,False
4559,125K+,3,False,True,9.0,False
4560,125K+,2,False,False,,False
4561,100-125K,2,False,False,,False
4562,50-75K,1,False,False,,False
4563,125K+,1,False,False,,False
4564,<50K,1,False,False,,False
4565,50-75K,2,False,False,,False
4566,125K+,4,False,False,,False
4567,50-75K,2,True,False,,False
4568,50-75K,3,False,False,,False
4569,<50K,1,False,False,,False
4570,125K+,2,False,True,11.0,True
4571,75-100K,2,False,False,,False
4572,100-125K,5,True,False,,False
4573,50-75K,4,False,False,,False
4574,100-125K,2,False,False,,False
4575,100-125K,3,False,False,,False
4576,50-75K,1,False,False,,False
4577,50-75K,2,False,True,1.0,False
4578,<50K,1,True,True,2.0,False
4579,125K+,2,True,False,,False
4580,75-100K,1,False,False,,False
4581,125K+,3,False,False,,False
4582,50-75K,2,True,True,6.0,False
4583,100-125K,3,False,True,12.0,False
4584,100-125K,2,False,False,,False
4585,100-125K,1,True,False,,False
4586,125K+,3,True,False,,False
4587,50-75K,4,False,False,,False
4588,<50K,4,True,False,,False
4589,100-125K,2,True,False,,False
4590,100-125K,3,True,False,,False
4591,75-100K,3,True,False,,False
4592,<50K,1,False,True,12.0,False
4593,75-100K,1,False,False,,False
4594,50-75K,1,False,False,,False
4595,50-75K,2,False,False,,False
4596,75-100K,2,False,False,,False
4597,100-125K,5,False,False,,False
4598,50-75K,2,False,False,,False
4599,50-75K,3,False,False,,False
4600,50-75K,3,False,False,,False
4601,<50K,1,False,False,,False
4602,100-125K,1,False,False,,False
4603,125K+,2,True,False,,False
4604,50-75K,3,False,True,7.0,True
4605,100-125K,5,True,True,3.0,False
4606,125K+,2,True,False,,False
4607,125K+,4,False,False,,False
4608,<50K,2,False,True,1.0,False
4609,125K+,3,False,False,,False
4610,50-75K,2,False,False,,False
4611,50-75K,1,False,False,,False
4612,<50K,1,False,False,,False
4613,75-100K,1,False,False,,False
4614,<50K,2,False,True,7.0,True
4615,50-75K,3,False,False,,False
4616,50-75K,1,False,False,,False
4617,100-125K,2,False,False,,False
4618,125K+,2,False,False,,False
4619,50-75K,4,False,False,,False
4620,125K+,4,False,True,12.0,True
4621,125K+,3,False,False,,False
4622,100-125K,2,False,False,,False
4623,<50K,2,False,False,,False
4624,100-125K,4,False,False,,False
4625,125K+,1,False,False,,False
4626,100-125K,2,True,False,,False
4627,50-75K,1,False,False,,False
4628,75-100K,3,False,True,2.0,True
4629,75-100K,3,False,False,,False
4630,75-100K,3,True,False,,False
4631,<50K,2,True,False,,False
4632,50-75K,1,False,False,,False
4633,100-125K,4,False,False,,False
4634,125K+,2,False,False,,False
4635,<50K,2,False,False,,False
4636,125K+,2,False,False,,False
4637,50-75K,1,True,False,,False
4638,75-100K,1,False,False,,False
4639,100-125K,2,True,True,12.0,False
4640,100-125K,1,False,False,,False
4641,125K+,1,False,False,,False
4642,50-75K,4,False,False,,False
4643,125K+,2,False,True,6.0,True
4644,<50K,2,False,False,,False
4645,100-125K,3,False,False,,False
4646,100-125K,5,True,True,4.0,False
4647,100-125K,1,False,False,,False
4648,50-75K,4,True,False,,False
4649,125K+,2,False,True,10.0,False
4650,<50K,1,True,False,,False
4651,<50K,2,True,False,,False
4652,100-125K,2,False,False,,False
4653,75-100K,3,True,False,,False
4654,125K+,1,True,False,,False
4655,50-75K,2,False,False,,False
4656,<50K,3,False,False,,False
4657,125K+,2,True,False,,False
4658,75-100K,4,False,False,,False
4659,<50K,4,False,False,,False
4660,100-125K,2,False,True,4.0,False
4661,75-100K,5,False,False,,False
4662,75-100K,1,True,False,,False
4663,50-75K,1,False,False,,False
4664,125K+,2,True,True,9.0,False
4665,125K+,2,True,False,,False
4666,100-125K,2,False,True,7.0,True
4667,<50K,2,False,True,1.0,True
4668,125K+,1,False,False,,False
4669,100-125K,1,False,True,4.0,False
4670,100-125K,4,False,False,,False
4671,50-75K,4,True,False,,False
4672,125K+,3,True,False,,False
4673,100-125K,3,False,False,,False
4674,<50K,2,True,False,,False
4675,50-75K,1,False,False,,False
4676,125K+,2,False,True,10.0,False
4677,<50K,3,False,False,,False
4678,125K+,2,False,False,,False
4679,100-125K,1,False,False,,False
4680,75-100K,5,False,False,,False
4681,50-75K,4,True,False,,False
4682,50-75K,1,True,False,,False
4683,125K+,2,False,False,,False
4684,50-75K,4,True,False,,False
4685,100-125K,1,False,True,6.0,False
4686,50-75K,2,True,False,,False
4687,<50K,2,True,False,,False
4688,<50K,2,True,False,,False
4689,75-100K,4,False,True,2.0,True
4690,125K+,2,True,False,,False
4691,50-75K,1,True,False,,False
4692,50-75K,1,False,True,4.0,True
4693,50-75K,1,False,True,2.0,False
4694,75-100K,2,False,False,,False
4695,50-75K,3,False,False,,False
4696,125K+,1,True,False,,False
4697,75-100K,3,True,False,,False
4698,75-100K,3,False,False,,False
4699,<50K,1,False,False,,False
4700,125K+,2,False,False,,False
4701,50-75K,3,True,False,,False
4702,<50K,2,False,False,,False
4703,75-100K,2,False,False,,False
4704,75-100K,2,False,False,,False
4705,50-75K,5,True,False,,False
4706,50-75K,2,False,False,,False
4707,100-125K,2,True,False,,False
4708,<50K,2,True,True,1.0,True
4709,125K+,1,False,True,1.0,True
4710,75-100K,2,True,False,,False
4711,50-75K,2,False,False,,False
4712,50-75K,1,False,False,,False
4713,50-75K,2,False,True,9.0,True
4714,100-125K,1,False,False,,False
4715,75-100K,2,True,False,,False
4716,50-75K,1,True,False,,False
4717,75-100K,1,False,False,,False
4718,125K+,4,False,True,11.0,False
4719,50-75K,4,False,False,,False
4720,125K+,1,False,False,,False
4721,50-75K,2,False,False,,False
4722,<50K,1,True,True,9.0,False
4723,<50K,2,False,False,,False
4724,50-75K,2,False,False,,False
4725,<50K,1,False,False,,False
4726,<50K,3,False,False,,False
4727,125K+,1,True,True,4.0,True
4728,125K+,1,False,False,,False
4729,100-125K,3,False,False,,False
4730,<50K,3,True,False,,False
4731,<50K,2,False,True,8.0,False
4732,<50K,2,True,False,,False
4733,100-125K,2,False,False,,False
4734,125K+,2,False,False,,False
4735,50-75K,2,False,False,,False
4736,<50K,2,False,True,12.0,False
4737,75-100K,2,True,True,10.0,False
4738,50-75K,3,True,False,,False
4739,50-75K,3,False,False,,False
4740,75-100K,2,False,True,11.0,False
4741,100-125K,2,False,False,,False
4742,<50K,2,False,True,7.0,False
4743,<50K,2,False,False,,False
4744,125K+,2,False,False,,False
4745,50-75K,4,False,False,,False
4746,<50K,3,False,False,,False
4747,<50K,4,False,False,,False
4748,<50K,3,False,False,,False
4749,50-75K,5,False,True,5.0,False
4750,100-125K,3,False,False,,False
4751,50-75K,5,False,False,,False
4752,50-75K,1,False,False,,False
4753,100-125K,1,True,False,,False
4754,75-100K,2,False,False,,False
4755,125K+,5,False,False,,False
4756,125K+,2,False,False,,False
4757,<50K,1,False,False,,False
4758,100-125K,2,False,False,,False
4759,50-75K,3,False,False,,False
4760,125K+,2,False,False,,False
4761,75-100K,3,True,False,,False
4762,125K+,5,False,False,,False
4763,100-125K,4,True,False,,False
4764,50-75K,2,True,False,,False
4765,75-100K,2,True,False,,False
4766,125K+,2,False,False,,False
4767,125K+,2,True,False,,False
4768,<50K,1,False,False,,False
4769,100-125K,3,False,True,10.0,False
4770,50-75K,2,False,False,,False
4771,<50K,4,True,False,,False
4772,50-75K,4,True,True,2.0,False
4773,50-75K,1,False,False,,False
4774,100-125K,5,False,False,,False
4775,50-75K,3,True,False,,False
4776,125K+,2,False,False,,False
4777,<50K,2,True,False,,False
4778,50-75K,2,False,False,,False
4779,50-75K,2,True,False,,False
4780,50-75K,2,False,False,,False
4781,<50K,1,False,False,,False
4782,<50K,2,False,False,,False
4783,75-100K,1,False,False,,False
4784,50-75K,1,True,True,9.0,False
4785,50-75K,2,False,False,,False
4786,50-75K,2,False,False,,False
4787,125K+,2,True,False,,False
4788,125K+,1,True,False,,False
4789,75-100K,4,False,True,7.0,False
4790,50-75K,2,True,False,,False
4791,<50K,1,False,False,,False
4792,125K+,2,False,False,,False
4793,<50K,2,False,False,,False
4794,50-75K,1,True,True,4.0,False
4795,50-75K,2,False,False,,False
4796,50-75K,4,True,False,,False
4797,<50K,3,True,False,,False
4798,100-125K,1,False,False,,False
4799,<50K,4,False,False,,False
4800,75-100K,2,True,False,,False
4801,<50K,5,True,False,,False
4802,<50K,1,False,True,10.0,True
4803,125K+,2,False,True,2.0,False
4804,<50K,2,False,False,,False
4805,125K+,1,False,False,,False
4806,75-100K,3,False,False,,False
4807,<50K,2,False,False,,False
4808,125K+,1,False,False,,False
4809,50-75K,2,False,True,2.0,False
4810,125K+,2,True,False,,False
4811,<50K,1,False,False,,False
4812,125K+,5,False,False,,False
4813,<50K,4,True,True,3.0,False
4814,75-100K,2,False,False,,False
4815,100-125K,2,False,True,6.0,False
4816,125K+,2,False,False,,False
4817,125K+,3,False,False,,False
4818,100-125K,5,False,False,,False
4819,125K+,2,False,False,,False
4820,<50K,4,True,False,,False
4821,50-75K,2,True,False,,False
4822,50-75K,2,True,True,1.0,True
4823,50-75K,5,False,False,,False
4824,50-75K,2,True,False,,False
4825,75-100K,2,True,False,,False
4826,<50K,3,False,False,,False
4827,100-125K,1,False,True,5.0,False
4828,<50K,2,False,False,,False
4829,50-75K,5,False,False,,False
4830,75-100K,3,False,False,,False
4831,100-125K,4,False,False,,False
4832,100-125K,1,False,False,,False
4833,75-100K,2,False,False,,False
4834,<50K,5,False,False,,False
4835,75-100K,2,True,False,,False
4836,<50K,1,False,False,,False
4837,50-75K,2,False,False,,False
4838,50-75K,2,False,False,,False
4839,<50K,1,False,True,10.0,True
4840,50-75K,4,False,False,,False
4841,125K+,5,False,False,,False
4842,125K+,2,False,False,,False
4843,50-75K,3,False,False,,False
4844,<50K,4,True,False,,False
4845,<50K,3,False,False,,False
4846,50-75K,1,False,False,,False
4847,125K+,1,False,True,3.0,True
4848,<50K,1,False,False,,False
4849,100-125K,1,True,False,,False
4850,<50K,2,False,False,,False
4851,125K+,2,True,False,,False
4852,50-75K,1,False,False,,False
4853,100-125K,1,False,True,7.0,False
4854,50-75K,2,False,False,,False
4855,75-100K,1,True,False,,False
4856,<50K,4,False,False,,False
4857,<50K,1,False,False,,False
4858,125K+,4,False,False,,False
4859,125K+,5,False,False,,False
4860,125K+,3,False,False,,False
4861,75-100K,3,False,False,,False
4862,100-125K,5,False,False,,False
4863,<50K,1,False,False,,False
4864,50-75K,5,False,False,,False
4865,50-75K,3,False,False,,False
4866,75-100K,3,True,False,,False
4867,50-75K,2,False,False,,False
4868,<50K,2,True,False,,False
4869,75-100K,3,True,False,,False
4870,100-125K,2,False,False,,False
4871,50-75K,3,False,False,,False
4872,<50K,1,True,False,,False
4873,<50K,2,False,False,,False
4874,50-75K,2,False,False,,False
4875,50-75K,1,False,False,,False
4876,75-100K,1,False,True,7.0,True
4877,75-100K,1,True,False,,False
4878,100-125K,2,True,False,,False
4879,50-75K,2,True,False,,False
4880,125K+,1,True,False,,False
4881,<50K,5,False,False,,False
4882,50-75K,3,False,False,,False
4883,100-125K,3,False,True,10.0,False
4884,<50K,1,False,True,12.0,False
4885,<50K,2,False,True,5.0,True
4886,125K+,2,False,True,9.0,True
4887,50-75K,5,False,False,,False
4888,100-125K,3,False,False,,False
4889,<50K,2,True,True,11.0,False
4890,100-125K,4,True,False,,False
4891,50-75K,1,False,False,,False
4892,<50K,1,False,False,,False
4893,75-100K,3,False,False,,False
4894,50-75K,1,False,False,,False
4895,50-75K,1,False,False,,False
4896,<50K,3,True,False,,False
4897,<50K,1,False,True,10.0,True
4898,50-75K,2,False,False,,False
4899,<50K,4,False,False,,False
4900,125K+,2,False,False,,False
4901,<50K,1,False,False,,False
4902,75-100K,1,False,False,,False
4903,<50K,1,False,False,,False
4904,50-75K,1,False,False,,False
4905,125K+,1,False,True,8.0,False
4906,<50K,2,True,False,,False
4907,125K+,2,False,True,9.0,True
4908,<50K,3,True,False,,False
4909,100-125K,4,False,True,11.0,False
4910,75-100K,3,True,False,,False
4911,125K+,2,False,False,,False
4912,75-100K,1,False,False,,False
4913,75-100K,3,False,False,,False
4914,<50K,2,False,False,,False
4915,<50K,1,False,False,,False
4916,125K+,4,True,False,,False
4917,50-75K,2,False,False,,False
4918,50-75K,1,False,False,,False
4919,100-125K,4,False,False,,False
4920,50-75K,4,False,False,,False
4921,125K+,2,True,False,,False
4922,100-125K,2,False,True,6.0,True
4923,75-100K,2,False,True,8.0,False
4924,125K+,3,True,False,,False
4925,<50K,1,False,False,,False
4926,50-75K,2,False,True,10.0,False
4927,50-75K,5,True,False,,False
4928,50-75K,1,False,False,,False
4929,100-125K,4,False,False,,False
4930,125K+,5,False,True,2.0,False
4931,50-75K,1,False,True,5.0,False
4932,50-75K,3,False,False,,False
4933,125K+,1,False,False,,False
4934,50-75K,3,False,False,,False
4935,75-100K,4,False,False,,False
4936,50-75K,1,False,False,,False
4937,125K+,3,False,False,,False
4938,75-100K,4,False,False,,False
4939,100-125K,2,True,False,,False
4940,100-125K,1,False,False,,False
4941,50-75K,1,False,False,,False
4942,50-75K,2,False,False,,False
4943,125K+,5,False,False,,False
4944,50-75K,4,False,False,,False
4945,100-125K,2,False,True,8.0,True
4946,125K+,2,True,True,2.0,True
4947,75-100K,1,False,False,,False
4948,100-125K,1,False,False,,False
4949,100-125K,2,False,False,,False
4950,125K+,2,False,False,,False
4951,50-75K,2,True,False,,False
4952,<50K,5,False,False,,False
4953,50-75K,2,False,False,,False
4954,100-125K,2,False,False,,False
4955,50-75K,1,False,False,,False
4956,100-125K,5,False,False,,False
4957,50-75K,3,True,False,,False
4958,75-100K,4,True,False,,False
4959,<50K,2,True,False,,False
4960,100-125K,2,False,False,,False
4961,75-100K,2,True,True,2.0,False
4962,<50K,1,False,True,3.0,False
4963,50-75K,3,False,False,,False
4964,100-125K,4,False,False,,False
4965,75-100K,1,False,False,,False
4966,<50K,1,False,False,,False
4967,125K+,3,False,False,,False
4968,100-125K,1,False,False,,False
4969,125K+,2,False,False,,False
4970,50-75K,3,False,False,,False
4971,75-100K,2,False,False,,False
4972,125K+,4,False,False,,False
4973,75-100K,2,False,False,,False
4974,100-125K,4,False,True,2.0,False
4975,50-75K,3,False,False,,False
4976,50-75K,4,False,False,,False
4977,<50K,1,False,False,,False
4978,<50K,1,False,False,,False
4979,<50K,1,False,False,,False
4980,<50K,2,False,False,,False
4981,125K+,4,True,False,,False
4982,50-75K,2,True,True,4.0,False
4983,75-100K,4,False,False,,False
4984,125K+,2,True,False,,False
4985,75-100K,2,False,False,,False
4986,<50K,4,True,False,,False
4987,100-125K,2,True,False,,False
4988,75-100K,3,False,False,,False
4989,100-125K,1,False,True,4.0,False
4990,100-125K,5,False,False,,False
4991,125K+,2,True,False,,False
4992,75-100K,3,False,False,,False
4993,50-75K,1,False,False,,False
4994,75-100K,2,False,False,,False
4995,<50K,4,True,False,,False
4996,125K+,4,False,False,,False
4997,<50K,1,False,False,,False
4998,50-75K,2,False,False,,False
4999,100-125K,2,False,False,,False
5000,75-100K,1,False,False,,False
5001,50-75K,3,False,False,,False
5002,75-100K,1,True,False,,False
5003,125K+,2,False,False,,False
5004,50-75K,3,True,False,,False
5005,125K+,2,False,False,,False
5006,<50K,3,False,False,,False
5007,100-125K,5,False,True,1.0,False
5008,125K+,1,False,False,,False
5009,<50K,3,False,False,,False
5010,50-75K,1,False,False,,False
5011,<50K,2,False,False,,False
5012,100-125K,1,True,False,,False
5013,75-100K,1,False,False,,False
5014,75-100K,2,False,False,,False
5015,<50K,2,True,True,6.0,False
5016,<50K,4,False,False,,False
5017,<50K,3,True,False,,False
5018,50-75K,5,True,False,,False
5019,75-100K,2,False,False,,False
5020,125K+,1,False,False,,False
5021,75-100K,2,False,False,,False
5022,50-75K,2,False,False,,False
5023,125K+,2,True,False,,False
5024,100-125K,3,False,False,,False
5025,125K+,2,False,True,12.0,False
5026,75-100K,2,False,False,,False
5027,50-75K,1,True,False,,False
5028,<50K,1,True,False,,False
5029,100-125K,1,False,True,7.0,False
5030,<50K,1,False,False,,False
5031,50-75K,3,False,False,,False
5032,75-100K,1,True,False,,False
5033,75-100K,3,False,False,,False
5034,75-100K,2,False,False,,False
5035,<50K,1,False,False,,False
5036,50-75K,4,True,False,,False
5037,75-100K,2,True,True,7.0,True
5038,125K+,1,False,False,,False
5039,100-125K,4,True,False,,False
5040,125K+,1,False,False,,False
5041,100-125K,1,False,False,,False
5042,75-100K,3,False,False,,False
5043,<50K,3,False,True,12.0,True
5044,75-100K,2,False,False,,False
5045,75-100K,1,True,False,,False
5046,75-100K,4,True,False,,False
5047,75-100K,2,False,False,,False
5048,75-100K,1,True,False,,False
5049,50-75K,2,True,False,,False
5050,75-100K,4,False,False,,False
5051,<50K,1,False,False,,False
5052,100-125K,3,False,False,,False
5053,<50K,2,False,False,,False
5054,<50K,2,True,False,,False
